Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
ERROR: pybullet build time: Jul 20 2024 21:48:44
Connected by ('127.0.0.1', 60471)
Received: C:\Users\Ayman Tarek\Desktop\pubullet_data\pybullet_data\franka_panda\panda.urdf,, (0.00, 5.00, 0.00),,(0.00000, 0.00000, 0.00000, 1.00000),, 1
(ExtExcitedDc),, (0, 0),, (1, 3)
starting message: C:\Users\Ayman Tarek\Desktop\pubullet_data\pybullet_data\franka_panda\panda.urdf,, (0.00, 5.00, 0.00),,(0.00000, 0.00000, 0.00000, 1.00000),, 1
(ExtExcitedDc),, (0, 0),, (1, 3)
Number of Parts: 2
Split Parts: ['C:\\Users\\Ayman Tarek\\Desktop\\pubullet_data\\pybullet_data\\franka_panda\\panda.urdf,, (0.00, 5.00, 0.00),,(0.00000, 0.00000, 0.00000, 1.00000),, 1', '(ExtExcitedDc),, (0, 0),, (1, 3)']
Urls: ['C:\\Users\\Ayman Tarek\\Desktop\\pubullet_data\\pybullet_data\\franka_panda\\panda.urdf']
Positions: [[0.0, 5.0, 0.0]]
Orientations: [[0.0, 0.0, 0.0, 1.0]]
Scalings: [1.0]
Motor Names: ['ExtExcitedDc']
Corresponding Robot Numbers: [0, 0]
Corresponding Joints: [1, 3]
env  0  :  [400.  38. 210. 210.  60.  60.  60.]
Motor 0, Step 0: omega: 0.00020877742186228775, torque: 0.11168009300899805, i_a: 59.67539360602271, i_e: 1.1008586351679126, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1951: omega: 44.505786783961014, torque: 5.656748520983177, i_a: 55.458318833168704, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1952: omega: 44.52832406001912, torque: 5.6566792363144485, i_a: 55.45763957171059, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1953: omega: 44.55086065056472, torque: 5.656279590154488, i_a: 55.45372147210311, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1954: omega: 44.57339605833693, torque: 5.656210311229538, i_a: 55.45304226695657, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1955: omega: 44.59593078065346, torque: 5.655810698199041, i_a: 55.44912449214776, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1956: omega: 44.618464320294635, torque: 5.65574142501739, i_a: 55.44844534330805, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1957: omega: 44.640997174536956, torque: 5.655341845113606, i_a: 55.44452789327095, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1958: omega: 44.66352884620196, torque: 5.655272577674777, i_a: 55.44384880073341, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1959: omega: 44.68605983252494, torque: 5.654873030894963, i_a: 55.43993167544112, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1960: omega: 44.70858963636863, torque: 5.65480376919848, i_a: 55.4392526392011, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1961: omega: 44.7311187549271, torque: 5.654404255539892, i_a: 55.43533583862669, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1962: omega: 44.75364669110432, torque: 5.6543349995852745, i_a: 55.43465685867946, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1963: omega: 44.77617394205313, torque: 5.653935519045176, i_a: 55.43074038279616, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1964: omega: 44.79870001071869, torque: 5.653866268831943, i_a: 55.43006145913701, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1965: omega: 44.82122539421265, torque: 5.653466821407581, i_a: 55.42614530791777, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1966: omega: 44.84374959552137, torque: 5.653397576935262, i_a: 55.425466440542095, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1967: omega: 44.86627311171529, torque: 5.652998162623891, i_a: 55.42155061396003, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1968: omega: 44.88879544582198, torque: 5.652928923892011, i_a: 55.42087180286316, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1969: omega: 44.91131709487065, torque: 5.652529542690877, i_a: 55.41695630089124, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1970: omega: 44.933837561930076, torque: 5.652460309698969, i_a: 55.41627754606863, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1971: omega: 44.95635734398828, torque: 5.652060961605338, i_a: 55.41236236868009, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1972: omega: 44.97887594415523, torque: 5.651991734352913, i_a: 55.41168367012692, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1973: omega: 45.00139385937774, torque: 5.651592419364038, i_a: 55.4077688172948, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1974: omega: 45.02391059280698, torque: 5.651523197850626, i_a: 55.40709017500644, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1975: omega: 45.04642664134855, torque: 5.651123915963766, i_a: 55.4031756467039, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1976: omega: 45.06894150819482, torque: 5.651054700188884, i_a: 55.40249706067563, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1977: omega: 45.0914556902102, torque: 5.650655451401301, i_a: 55.3985828568758, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1978: omega: 45.113968690628234, torque: 5.6505862413644685, i_a: 55.39790432710294, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1979: omega: 45.13648100627215, torque: 5.65018702567342, i_a: 55.393990447778926, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1980: omega: 45.158992140416665, torque: 5.650117821374165, i_a: 55.393311974256825, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1981: omega: 45.18150258984383, torque: 5.649718638776897, i_a: 55.38939841938165, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1982: omega: 45.20401185786954, torque: 5.649649440214754, i_a: 55.38872000210573, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1983: omega: 45.22652044123466, torque: 5.649250290708508, i_a: 55.38480677165234, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1984: omega: 45.24902784329627, torque: 5.649181097883012, i_a: 55.38412841061807, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1985: omega: 45.27153456075405, torque: 5.6487819814650475, i_a: 55.38021550455959, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1986: omega: 45.29404009700623, torque: 5.64871279437572, i_a: 55.37953719976226, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1987: omega: 45.31654494871134, torque: 5.648313711043305, i_a: 55.375624618071924, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1988: omega: 45.33904861930877, torque: 5.648244529689659, i_a: 55.37494636950678, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1989: omega: 45.36155160541587, torque: 5.6478454794400506, i_a: 55.371034112157666, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1990: omega: 45.384053410513204, torque: 5.647776303821615, i_a: 55.370355919820064, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1991: omega: 45.40655453117696, torque: 5.647377286652062, i_a: 55.36644398678523, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1992: omega: 45.42905447092885, torque: 5.647308116768369, i_a: 55.365765850670584, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1993: omega: 45.45155372630389, torque: 5.646909132676134, i_a: 55.361854241923204, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1994: omega: 45.47405180086496, torque: 5.6468399685267014, i_a: 55.36117616202679, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1995: omega: 45.49654919110592, torque: 5.6464410175090345, i_a: 55.357264877539855, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1996: omega: 45.5190454006308, torque: 5.646371859093393, i_a: 55.3565868538571, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1997: omega: 45.5415409258923, torque: 5.645972941147567, i_a: 55.35267589360391, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1998: omega: 45.56403527053559, torque: 5.645903788465231, i_a: 55.351997926130025, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 1999: omega: 45.58652893097222, torque: 5.645504903588496, i_a: 55.348087290083605, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2000: omega: 45.60902141088852, torque: 5.645435756638995, i_a: 55.34740937881398, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2001: omega: 45.63151320665488, torque: 5.645036904828616, i_a: 55.34349906694752, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2002: omega: 45.654003821998764, torque: 5.644967763611473, i_a: 55.34282121187748, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2003: omega: 45.676493753249424, torque: 5.644568944864698, i_a: 55.33891122416401, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2004: omega: 45.69898250417547, torque: 5.644499809379443, i_a: 55.33823342528896, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2005: omega: 45.721470571064984, torque: 5.644101023693544, i_a: 55.33432376170174, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2006: omega: 45.74395745772773, torque: 5.644031893939694, i_a: 55.3336460190169, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2007: omega: 45.76644366041067, torque: 5.643633141311924, i_a: 55.32973667952897, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2008: omega: 45.788928682964674, torque: 5.643564017289009, i_a: 55.329058993029804, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2009: omega: 45.81141302159557, torque: 5.64316529771662, i_a: 55.32514997761422, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2010: omega: 45.83389618019536, torque: 5.64309617942417, i_a: 55.324472347296094, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2011: omega: 45.85637865492874, torque: 5.642697492904425, i_a: 55.32056365592604, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2012: omega: 45.878859949728835, torque: 5.642628380341965, i_a: 55.31988608178428, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2013: omega: 45.9013405607192, torque: 5.64222972687212, i_a: 55.31597771443286, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2014: omega: 45.92381999187409, torque: 5.642160620039174, i_a: 55.3153001964628, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2015: omega: 45.94629873927595, torque: 5.641761999616502, i_a: 55.31139215310326, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2016: omega: 45.96877630694015, torque: 5.641692898512588, i_a: 55.31071469130019, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2017: omega: 45.99125319090799, torque: 5.641294311134339, i_a: 55.30680697190557, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2018: omega: 46.01372889523596, torque: 5.641225215758986, i_a: 55.30612956626487, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2019: omega: 46.036203915924254, torque: 5.640826661422437, i_a: 55.30222217080851, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2020: omega: 46.05867775707047, torque: 5.640757571775162, i_a: 55.30154482132543, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2021: omega: 46.08115091463368, torque: 5.640359050477556, i_a: 55.297637749780264, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2022: omega: 46.10362289275259, torque: 5.6402899665579, i_a: 55.2969604564503, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2023: omega: 46.12609418734517, torque: 5.639891478296499, i_a: 55.29305370878951, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2024: omega: 46.14856430259122, torque: 5.639822400103981, i_a: 55.29237647160796, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2025: omega: 46.17103373436759, torque: 5.639423944876048, i_a: 55.288470047804694, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2026: omega: 46.1935019868952, torque: 5.6393548724101965, i_a: 55.287792866766935, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2027: omega: 46.215969556009796, torque: 5.638956450212996, i_a: 55.28388676679439, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2028: omega: 46.238435945973386, torque: 5.638887383473326, i_a: 55.28320964189565, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2029: omega: 46.260901652580614, torque: 5.63848899430413, i_a: 55.27930386572708, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2030: omega: 46.28336618013459, torque: 5.638419933290168, i_a: 55.27862679696275, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2031: omega: 46.305830024388854, torque: 5.638021577146227, i_a: 55.274721344571155, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2032: omega: 46.32829268968759, torque: 5.637952521857502, i_a: 55.27404433193661, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2033: omega: 46.35075467174327, torque: 5.637554198736081, i_a: 55.270139203295216, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2034: omega: 46.373215474941155, torque: 5.6374851491721225, i_a: 55.269462246785814, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2035: omega: 46.395675594952614, torque: 5.637086859070474, i_a: 55.2655574418677, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2036: omega: 46.41813453620402, torque: 5.6370178152308075, i_a: 55.26488054147881, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2037: omega: 46.44059279432563, torque: 5.636619558146215, i_a: 55.26097606025732, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2038: omega: 46.4630498737849, torque: 5.636550520030353, i_a: 55.260299215984155, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2039: omega: 46.485506270170994, torque: 5.63615229596007, i_a: 55.256395058432375, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2040: omega: 46.50796148799246, torque: 5.636083263567545, i_a: 55.25571827027035, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2041: omega: 46.53041602279739, torque: 5.635685072508831, i_a: 55.2518144363614, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2042: omega: 46.55286937913538, torque: 5.635616045839169, i_a: 55.25113770430588, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2043: omega: 46.57532205251345, torque: 5.635217887789301, i_a: 55.24723419401306, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2044: omega: 46.59777354752227, torque: 5.635148866842019, i_a: 55.246557518059305, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2045: omega: 46.6202243596278, torque: 5.634750741798257, i_a: 55.242654331355766, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2046: omega: 46.64267399346176, torque: 5.634681726572885, i_a: 55.24197771149918, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2047: omega: 46.665122944449045, torque: 5.634283634532484, i_a: 55.238074848357996, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2048: omega: 46.68757071726244, torque: 5.634214625028552, i_a: 55.23739828459395, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2049: omega: 46.710017807285745, torque: 5.633816565988784, i_a: 55.23349574498838, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2050: omega: 46.732463719232825, torque: 5.633747562205813, i_a: 55.23281923731219, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2051: omega: 46.75490894844643, torque: 5.63334953616394, i_a: 55.228917021215416, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2052: omega: 46.777352999681476, torque: 5.633280538101457, i_a: 55.22824056962243, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2053: omega: 46.79979636823963, torque: 5.632882545054741, i_a: 55.22433867700757, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2054: omega: 46.82223855891689, torque: 5.632813552712274, i_a: 55.22366228149318, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2055: omega: 46.84468006697385, torque: 5.63241559265798, i_a: 55.21976071233344, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2056: omega: 46.86712039724755, torque: 5.632346606035055, i_a: 55.219084372893, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2057: omega: 46.88956004495754, torque: 5.631948678970453, i_a: 55.215183127161595, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2058: omega: 46.91199851498191, torque: 5.631879698066588, i_a: 55.214506843790396, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2059: omega: 46.93443630249916, torque: 5.6314818039889465, i_a: 55.21060592146056, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2060: omega: 46.956872912428395, torque: 5.631412828803671, i_a: 55.209929694153956, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2061: omega: 46.9793088399071, torque: 5.631014967710251, i_a: 55.206029095198836, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2062: omega: 47.00174358989541, torque: 5.6309459982430905, i_a: 55.20535292395218, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2063: omega: 47.02417765748976, torque: 5.630548170131153, i_a: 55.20145264834493, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2064: omega: 47.04661054769134, torque: 5.630479206381641, i_a: 55.20077653315364, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2065: omega: 47.069042755555515, torque: 5.6300814112484545, i_a: 55.1968765808675, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2066: omega: 47.091473786124524, torque: 5.630012453216114, i_a: 55.19620052172691, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2067: omega: 47.11390413441269, torque: 5.62961469105893, i_a: 55.19230089273491, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2068: omega: 47.13633330550329, torque: 5.629545738743298, i_a: 55.19162488964047, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2069: omega: 47.15876179436962, torque: 5.629148009559399, i_a: 55.18772558391598, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2070: omega: 47.18118910613595, torque: 5.629079062959985, i_a: 55.1870496368629, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2071: omega: 47.203615735734566, torque: 5.628681366746645, i_a: 55.183150654379176, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2072: omega: 47.226041188330775, torque: 5.628612425862973, i_a: 55.182474763362784, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2073: omega: 47.248465958815814, torque: 5.628214762617445, i_a: 55.1785761040929, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2074: omega: 47.270889552396014, torque: 5.6281458274490515, i_a: 55.17790026910865, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2075: omega: 47.29331246392158, torque: 5.627748197168607, i_a: 55.17400193302586, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2076: omega: 47.315734198639866, torque: 5.62767926771501, i_a: 55.173326154069024, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2077: omega: 47.33815525136008, torque: 5.627281670396935, i_a: 55.16942814114673, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2078: omega: 47.360575127370566, torque: 5.627212746657651, i_a: 55.16875241821259, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2079: omega: 47.382994321439504, torque: 5.626815182299195, i_a: 55.16485472842378, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2080: omega: 47.40541233889627, torque: 5.626746264273768, i_a: 55.16417906150783, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2081: omega: 47.42782967446802, torque: 5.626348732872186, i_a: 55.160281694825656, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2082: omega: 47.45024583352513, torque: 5.626279820560149, i_a: 55.159606083923336, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2083: omega: 47.47266131075375, torque: 5.62588232211272, i_a: 55.1557090403211, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2084: omega: 47.49507561156526, torque: 5.625813415513589, i_a: 55.15503348542765, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2085: omega: 47.51748923060481, torque: 5.625415950017586, i_a: 55.1511367648786, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2086: omega: 47.53990167332477, torque: 5.625347049130885, i_a: 55.15046126598937, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2087: omega: 47.562313434329276, torque: 5.624949616583572, i_a: 55.1465648684667, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2088: omega: 47.58472401911171, torque: 5.624880721408832, i_a: 55.145889425577096, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2089: omega: 47.60713392223521, torque: 5.624483321807471, i_a: 55.141993351053934, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2090: omega: 47.62954264923414, torque: 5.624414432344223, i_a: 55.141317964159356, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2091: omega: 47.651950694630635, torque: 5.624017065686086, i_a: 55.13742221260899, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2092: omega: 47.67435756400007, torque: 5.623948181933856, i_a: 55.13674688170478, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2093: omega: 47.69676375182358, torque: 5.623550848216212, i_a: 55.13285145310042, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2094: omega: 47.71916876371751, torque: 5.623481970174527, i_a: 55.132176178181936, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
